project_id,title,description,domain,priority,required_team_size_min,required_team_size_max,required_team_size_target,required_roles,required_skills,tech_requirements,duration_weeks,target_start_date,status,current_staffing_count,current_staffed_ids
P1265,Multi-Region Sandbox Layer,A high-impact Chrome effort focused on shipping production-grade infrastructure.,Chrome,1,6,9,7,"[{""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 7}]","[{""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 1.17}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 0.97}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 1.17}, {""skill"": ""Frontend"", ""min_proficiency"": 4, ""weight"": 0.95}]","[""Android"", ""Distributed Systems""]",40,2026-08-27,pipeline,0,[]
P1266,Low-Latency Traffic Predictor,A high-impact Maps effort focused on shipping production-grade infrastructure.,Maps,2,7,11,8,"[{""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 8}]","[{""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 0.77}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.98}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.63}]","[""Distributed Systems""]",17,2026-08-04,pipeline,0,[]
P1267,Next-Gen Observability Stack Rewrite,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,3,3,7,7,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 6}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.79}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 0.84}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 0.75}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.8}]","[""Android""]",30,2026-08-08,pipeline,0,[]
P1268,Unified Geocoder,A high-impact Maps effort focused on shipping production-grade infrastructure.,Maps,4,3,7,5,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 3}]","[{""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 0.96}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.82}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 1.11}, {""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 0.79}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.16}]","[""Android"", ""Python""]",30,2026-09-27,pipeline,0,[]
P1269,Unified Permissions Layer Rewrite,A high-impact Android effort focused on shipping production-grade infrastructure.,Android,3,6,9,9,"[{""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 9}]","[{""skill"": ""Android"", ""min_proficiency"": 3, ""weight"": 0.7}, {""skill"": ""Java"", ""min_proficiency"": 3, ""weight"": 1.19}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 4, ""weight"": 0.75}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 0.67}, {""skill"": ""Frontend"", ""min_proficiency"": 4, ""weight"": 0.68}]","[""Backend APIs"", ""Data Engineering"", ""TensorFlow/PyTorch""]",16,2026-06-29,pipeline,0,[]
P1270,Unified Index Pipeline v2,A high-impact Search effort focused on shipping production-grade infrastructure.,Search,4,8,11,10,"[{""role"": ""Project Manager"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 9}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.13}, {""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 0.71}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 1.02}, {""skill"": ""Databases"", ""min_proficiency"": 4, ""weight"": 0.61}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.05}, {""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 0.67}]","[""Java""]",21,2026-09-12,pipeline,0,[]
P1271,Real-Time Ingest Pipeline v2,A high-impact YouTube effort focused on shipping production-grade infrastructure.,YouTube,4,10,15,14,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 13}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.84}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 1.02}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.65}, {""skill"": ""Frontend"", ""min_proficiency"": 4, ""weight"": 1.16}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 1.2}]","[""Cloud (GCP/AWS)"", ""Databases"", ""Performance Optimization""]",18,2026-08-15,pipeline,0,[]
P1272,Zero-Trust Storage Layer,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,2,10,13,10,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 9}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.98}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.73}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 4, ""weight"": 0.77}]","[""Databases""]",22,2026-07-04,pipeline,0,[]
P1273,Cross-Platform Risk Scoring,A high-impact Payments effort focused on shipping production-grade infrastructure.,Payments,5,9,14,13,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 12}]","[{""skill"": ""Security"", ""min_proficiency"": 4, ""weight"": 0.88}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 0.76}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.76}, {""skill"": ""Java"", ""min_proficiency"": 3, ""weight"": 1.17}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.92}]","[""Databases""]",29,2026-10-03,pipeline,0,[]
P1274,Privacy-First Service Mesh v2,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,1,3,7,5,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 4}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.9}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.73}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 0.61}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.68}, {""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 0.86}]","[""SRE/Observability"", ""Data Engineering"", ""Python"", ""Machine Learning""]",14,2026-08-15,pipeline,0,[]
P1275,Real-Time Storage Layer 2.0,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,5,9,12,10,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 9}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.0}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 1.17}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 4, ""weight"": 0.8}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.99}, {""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 0.78}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.9}]","[""Performance Optimization"", ""SRE/Observability""]",33,2026-09-16,pipeline,0,[]
P1276,Self-Serve Storage Layer,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,2,10,15,13,"[{""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 13}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.06}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 0.62}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 0.77}, {""skill"": ""Go"", ""min_proficiency"": 4, ""weight"": 0.69}]","[""SRE/Observability""]",52,2026-09-27,pipeline,0,[]
P1277,Adaptive Autoscaler,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,1,9,14,13,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 12}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 3, ""weight"": 0.82}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.69}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.69}, {""skill"": ""Go"", ""min_proficiency"": 4, ""weight"": 0.98}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 0.6}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 0.75}]","[""Android""]",32,2026-10-01,pipeline,0,[]
P1278,Federated Service Mesh,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,4,3,6,5,"[{""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 5}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.8}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.84}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 1.03}]","[""SRE/Observability"", ""Security""]",43,2026-08-04,pipeline,0,[]
P1279,On-Device Autoscaler Rewrite,A high-impact Cloud effort focused on shipping production-grade infrastructure.,Cloud,4,3,7,7,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 6}]","[{""skill"": ""Cloud (GCP/AWS)"", ""min_proficiency"": 4, ""weight"": 0.78}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 0.69}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.02}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.75}]","[""Data Engineering""]",37,2026-07-28,pipeline,0,[]
P1280,Unified Scheduler,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,1,6,10,6,"[{""role"": ""Project Manager"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 5}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.07}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 1.0}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 4, ""weight"": 0.6}]","[""Go"", ""Security"", ""C++"", ""Databases""]",45,2026-10-08,pipeline,0,[]
P1281,Streaming Collaboration Engine Rewrite,A high-impact Workspace effort focused on shipping production-grade infrastructure.,Workspace,2,7,11,11,"[{""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 11}]","[{""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 1.18}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 0.76}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.66}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 0.91}, {""skill"": ""Product Sense"", ""min_proficiency"": 3, ""weight"": 1.17}, {""skill"": ""Security"", ""min_proficiency"": 3, ""weight"": 0.79}]","[""Distributed Systems"", ""TensorFlow/PyTorch""]",48,2026-07-12,pipeline,0,[]
P1282,On-Device Build System,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,5,3,6,5,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 4}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.0}, {""skill"": ""Kubernetes"", ""min_proficiency"": 4, ""weight"": 0.92}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 0.61}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.76}, {""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 1.06}]","[""JavaScript/TypeScript"", ""Product Sense"", ""Frontend"", ""TensorFlow/PyTorch""]",50,2026-08-27,pipeline,0,[]
P1283,On-Device Calendar Backend,A high-impact Workspace effort focused on shipping production-grade infrastructure.,Workspace,3,3,6,5,"[{""role"": ""Project Manager"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 4}]","[{""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.96}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 0.75}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.02}, {""skill"": ""Databases"", ""min_proficiency"": 4, ""weight"": 1.05}, {""skill"": ""Product Sense"", ""min_proficiency"": 4, ""weight"": 0.65}]","[""Cloud (GCP/AWS)""]",9,2026-07-26,pipeline,0,[]
P1284,On-Device Creator Studio,A high-impact YouTube effort focused on shipping production-grade infrastructure.,YouTube,4,9,13,10,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 9}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.65}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 0.99}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 0.84}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.7}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 0.84}]","[""Kubernetes""]",36,2026-08-04,pipeline,0,[]
P1285,Next-Gen Routing Engine v2,A high-impact Maps effort focused on shipping production-grade infrastructure.,Maps,4,9,14,11,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L5"", ""count"": 10}]","[{""skill"": ""C++"", ""min_proficiency"": 4, ""weight"": 0.61}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 0.84}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.62}, {""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 1.15}, {""skill"": ""Backend APIs"", ""min_proficiency"": 4, ""weight"": 1.08}]","[""Data Engineering"", ""SRE/Observability"", ""TensorFlow/PyTorch"", ""BigQuery""]",46,2026-07-23,pipeline,0,[]
P1286,Unified Notification Service,A high-impact Android effort focused on shipping production-grade infrastructure.,Android,1,9,14,9,"[{""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 9}]","[{""skill"": ""Android"", ""min_proficiency"": 4, ""weight"": 0.97}, {""skill"": ""Java"", ""min_proficiency"": 3, ""weight"": 1.15}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 4, ""weight"": 0.77}]","[""Frontend"", ""Kubernetes"", ""Data Engineering"", ""Databases""]",22,2026-09-21,pipeline,0,[]
P1287,Distributed Sync Service Rewrite,A high-impact Chrome effort focused on shipping production-grade infrastructure.,Chrome,5,6,11,10,"[{""role"": ""Tech Lead"", ""min_level"": ""L7"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 9}]","[{""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 1.09}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 0.82}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 1.13}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 0.79}]","[""Android"", ""Machine Learning"", ""Cloud (GCP/AWS)"", ""C++""]",47,2026-08-28,pipeline,0,[]
P1288,On-Device DevTools Backend v2,A high-impact Chrome effort focused on shipping production-grade infrastructure.,Chrome,4,5,8,8,"[{""role"": ""Software Engineer"", ""min_level"": ""L4"", ""count"": 8}]","[{""skill"": ""C++"", ""min_proficiency"": 3, ""weight"": 1.16}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 1.08}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 4, ""weight"": 1.11}, {""skill"": ""Frontend"", ""min_proficiency"": 4, ""weight"": 1.11}, {""skill"": ""Security"", ""min_proficiency"": 3, ""weight"": 1.1}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.12}]","[""Kubernetes""]",52,2026-07-08,pipeline,0,[]
P1289,Generative Notification Service v2,A high-impact Android effort focused on shipping production-grade infrastructure.,Android,3,5,8,8,"[{""role"": ""Tech Lead"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 7}]","[{""skill"": ""Android"", ""min_proficiency"": 4, ""weight"": 1.12}, {""skill"": ""Java"", ""min_proficiency"": 4, ""weight"": 0.88}, {""skill"": ""JavaScript/TypeScript"", ""min_proficiency"": 3, ""weight"": 0.67}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.83}, {""skill"": ""Frontend"", ""min_proficiency"": 4, ""weight"": 0.61}, {""skill"": ""Security"", ""min_proficiency"": 3, ""weight"": 1.16}]","[""Cloud (GCP/AWS)"", ""Machine Learning"", ""Databases""]",52,2026-09-12,pipeline,0,[]
P1290,Distributed Observability Stack,A high-impact Infra effort focused on shipping production-grade infrastructure.,Infra,1,3,7,5,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 4}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 0.84}, {""skill"": ""Kubernetes"", ""min_proficiency"": 3, ""weight"": 0.82}, {""skill"": ""SRE/Observability"", ""min_proficiency"": 3, ""weight"": 0.96}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.8}]","[""Java""]",50,2026-07-08,pipeline,0,[]
P1291,On-Device Budget Optimizer 2.0,A high-impact Ads effort focused on shipping production-grade infrastructure.,Ads,1,3,7,6,"[{""role"": ""Project Manager"", ""min_level"": ""L6"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 5}]","[{""skill"": ""Machine Learning"", ""min_proficiency"": 3, ""weight"": 1.11}, {""skill"": ""BigQuery"", ""min_proficiency"": 3, ""weight"": 0.63}, {""skill"": ""Data Engineering"", ""min_proficiency"": 3, ""weight"": 0.99}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 0.92}, {""skill"": ""Java"", ""min_proficiency"": 4, ""weight"": 1.0}]","[""Databases""]",33,2026-08-28,pipeline,0,[]
P1292,On-Device Creator Studio,A high-impact YouTube effort focused on shipping production-grade infrastructure.,YouTube,2,5,8,5,"[{""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 5}]","[{""skill"": ""Distributed Systems"", ""min_proficiency"": 4, ""weight"": 1.03}, {""skill"": ""Performance Optimization"", ""min_proficiency"": 3, ""weight"": 0.96}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 1.19}, {""skill"": ""Frontend"", ""min_proficiency"": 3, ""weight"": 1.13}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 0.85}, {""skill"": ""Go"", ""min_proficiency"": 3, ""weight"": 0.92}]","[""Cloud (GCP/AWS)"", ""Go"", ""Data Engineering"", ""Python""]",17,2026-07-22,pipeline,0,[]
P1293,Streaming Settlement Engine 2.0,A high-impact Payments effort focused on shipping production-grade infrastructure.,Payments,3,3,8,8,"[{""role"": ""Tech Lead"", ""min_level"": ""L5"", ""count"": 1}, {""role"": ""Software Engineer"", ""min_level"": ""L3"", ""count"": 7}]","[{""skill"": ""Security"", ""min_proficiency"": 4, ""weight"": 0.86}, {""skill"": ""Databases"", ""min_proficiency"": 3, ""weight"": 1.1}, {""skill"": ""Backend APIs"", ""min_proficiency"": 3, ""weight"": 0.74}, {""skill"": ""Java"", ""min_proficiency"": 3, ""weight"": 1.03}, {""skill"": ""Distributed Systems"", ""min_proficiency"": 3, ""weight"": 1.0}]","[""Cloud (GCP/AWS)"", ""Frontend""]",14,2026-07-20,pipeline,0,[]
